13.7	3.195	4.83	4.83	31.95	NAN	
13.8	3.195	4.835	4.835	31.95	NAN	
13.9	3.195	4.845	4.845	31.95	NAN	
14	3.195	4.85	4.85	31.95	NAN	
14.1	3.195	4.815	4.815	31.95	NAN	
14.2	3.195	4.82	4.82	31.95	NAN	
14.3	3.195	4.85	4.85	31.95	NAN	
14.4	3.195	4.84	4.84	31.95	NAN	
14.5	3.195	4.85	4.85	31.95	NAN	
14.6	3.195	4.845	4.845	31.95	NAN	
14.7	3.195	4.865	4.865	31.95	NAN	
14.8	3.195	4.84	4.84	31.95	NAN	
14.9	3.195	4.85	4.85	31.95	NAN	
15	3.195	4.82	4.82	31.95	NAN	
