13.7	3.18	4.795	4.795	31.8	NAN	
13.8	3.18	4.795	4.795	31.8	NAN	
13.9	3.18	4.765	4.765	31.8	NAN	
14	3.18	4.795	4.795	31.8	NAN	
14.1	3.18	4.8	4.8	31.8	NAN	
14.2	3.18	4.795	4.795	31.8	NAN	
14.3	3.18	4.805	4.805	31.8	NAN	
14.4	3.18	4.795	4.795	31.8	NAN	
14.5	3.18	4.755	4.755	31.8	NAN	
14.6	3.18	4.795	4.795	31.8	NAN	
14.7	3.18	4.845	4.845	31.8	NAN	
14.8	3.18	4.82	4.82	31.8	NAN	
14.9	3.18	4.835	4.835	31.8	NAN	
15	3.18	4.84	4.84	31.8	NAN	
